5.201686083952930528e-02,2.352132655515313305e-03,3.112209762448860495e+00,1.246427541148309170e-01,1.674593398863583327e-01,3.314125131812238889e-01,1.590752358170561057e-02,6.723845208125990569e-02,-2.874462319055649928e+01,2.380060775415260288e+00,8.657657168174219542e-02,-3.861835816986390890e-01,-5.926670267492921695e-01,1.007307455230382759e-01,-1.204859847349341595e-01,-2.431203227017644242e-01,-3.736694461320457794e-01,-2.996198559275131124e-01,-2.636624422720473815e-01,-3.941888972686772297e-01,-5.091911537411036859e-01,4.411601360060071753e-02,2.354238769526882311e-02,6.559271997218896200e-02,3.367395272901622938e-02,1.642801034270081895e-02,1.891966267673583432e-02,1.316002547329276316e-02,4.230293901305758747e-03,4.587011645301538980e-03,2.702032303212927467e-03,5.841152842629522210e-03,6.342349119774676885e-03,3.353698905051997331e-02,5.582868605748702445e-02,3.392970374004745070e-03,2.376949521681663013e-01,5.246854678378524289e-02,3.522904541056350036e-02,5.156564303511168568e-01,1.251270511037862014e-02,9.730438830097491720e-02,2.252876523203474868e+00,1.032243516233845915e+00,4.620969230412675932e-01,6.620626162767402345e-01,4.333601482335650568e-01,4.703986063326475731e-01,2.790269293701316822e-01,3.143462408354437687e-01,2.928564128464642979e-01,3.141797248628916406e-01,3.324601074346762997e-01,4.391998745677350158e-01,3.336855690269877606e-01,4.612430520754446511e-02,3.399749403908830514e-02,5.682721666989810905e-02,5.784616343121162102e-02,2.594643296560629475e-02,3.925786816231291443e-02,1.716585325684058527e-02,5.253266989346801891e-03,5.776703455232764899e-03,3.324798518536554309e-03,5.151017661210947896e-03,9.855898249009044376e-03,1.518268793459017808e-02
9.242725835723905603e-02,1.361072695388669236e-03,3.055051055530148219e+00,1.451422651137095066e-01,1.545620051560009645e-01,5.996993547179384487e-01,9.349954735735145281e-03,1.316082196592705256e-01,-2.961942029720903591e+01,1.391247121339103110e+00,-8.092866115775394498e-01,-3.417220232110916300e-01,-5.933246500163152914e-01,3.210866781535971493e-01,-3.905279454666384376e-01,-1.696700912321100763e-01,-7.683031336946585799e-02,-3.795488468460610498e-01,-1.063472998031357170e-01,-4.134084160071863079e-01,-3.110178231559752038e-01,1.457860361266330972e-02,2.062114765723326373e-02,2.529286526230843657e-02,2.197877007003701949e-02,6.475737846171399081e-03,6.889583181804242139e-03,1.201678177046836167e-02,9.708889497962402276e-03,4.941335860979168861e-03,7.225122596920652285e-03,9.608959851009825359e-03,8.237718666856980870e-03,1.585331300021468326e-02,6.828992703255863661e-02,1.457110246234616206e-03,2.973324387619931675e-01,6.624448759051557167e-02,2.934793201122248146e-02,6.242303775384119291e-01,6.474458845106470690e-03,1.110904379376985024e-01,2.783600271900934953e+00,8.950197730977154098e-01,1.198784159144862249e+00,6.463420545902998082e-01,4.408986247552504900e-01,4.904801713151889508e-01,3.611014283478315434e-01,3.773367477385740631e-01,5.495153011440335744e-01,3.573046878094001677e-01,3.451968481003158673e-01,2.749038618652711596e-01,3.228561586728898036e-01,1.230767958931099082e-02,2.700570402899593256e-02,3.141462036089014837e-02,4.164557849015960295e-02,7.179993597201257162e-03,8.070718097692731671e-03,1.789300574991488021e-02,1.554243237281102349e-02,7.637890807553789942e-03,8.303055723052116602e-03,1.325444208238950490e-02,1.215720840822855087e-02,1.235475630850871309e-02
4.087875417130144157e-02,2.376759255171214009e-03,3.170285263769422546e+00,1.163945082809831610e-01,1.637252196094156620e-01,1.827299074045191374e-01,2.089920257335693005e-02,6.024237456823371140e-02,-2.855995098954163680e+01,1.897281890946285632e+00,-4.727817955229208224e-01,-2.792815009742892762e-01,-5.281894018557850012e-01,8.662542433384373686e-02,-1.593923828746272309e-01,-6.963178386234964989e-01,-3.055642605036873460e-01,-6.664173006216620454e-01,-1.325339244204879752e-01,-6.533552150706317674e-02,1.348657856824536519e-03,3.051046958736254849e-03,4.851243994992384366e-03,1.345676556289193693e-02,3.892401200137455414e-02,5.418426651780514774e-02,5.176520773883711013e-02,2.195540630206851626e-02,1.449144490188751522e-02,1.064045748591568169e-02,3.113009700480675115e-03,6.906649276298315772e-03,1.755593619226654932e-03,3.864956215883592894e-02,3.769878433186581862e-02,1.970662192531788884e-03,1.384852981649739301e-01,3.549391533573241497e-02,2.722587300759484949e-02,2.929355087223626253e-01,2.302143994141391675e-02,7.326315830492990955e-02,1.889794468367789859e+00,8.461005703260073840e-01,9.868623718078737284e-01,5.868027309285901438e-01,3.799598023827248094e-01,3.469536094189157871e-01,4.753336597495798621e-01,4.110406616688907500e-01,3.412580154873946503e-01,4.087501490144042626e-01,4.523307915675176538e-01,4.270353134626685976e-01,4.333211414893338165e-01,3.678794069747087867e-03,6.699342970838863785e-03,2.062507879849816150e-02,6.728540497114635088e-02,7.111974368576001737e-02,8.322888657178997840e-02,3.876794860928441805e-02,2.880250664174550945e-02,1.503667722007831324e-02,4.123586949412253073e-03,1.472727237572258457e-02,2.092969139438061003e-03,2.145530696214491273e-02
5.727123704701128637e-02,1.754291595259833449e-03,2.909598074629668130e+00,1.283469512803272483e-01,1.731096698787021881e-01,3.360329199608593775e-01,1.800069145979619686e-02,6.363796030677361382e-02,-2.942839247649316192e+01,2.607500449144864341e+00,1.055947803723552292e-01,-8.928627020843945550e-01,-5.550368427321068499e-01,1.284718408607886109e-01,-7.498693183094391757e-02,-2.788116456289791989e-01,-2.113668267583065918e-01,-6.229160905571984319e-01,-2.087782402239126422e-01,-2.287406645974174590e-01,-1.051675320729192203e-01,2.028441675085652929e-02,1.161082556351432891e-02,3.176065733636684874e-02,5.168334028678040620e-02,4.392602727529276024e-02,2.168075876361975560e-02,1.299476858023309103e-02,1.935591918175162381e-03,3.603110389247445120e-03,5.460602997372471235e-03,1.040271104442201493e-02,1.025172797147773200e-02,3.201711020335551439e-02,5.201931935734946388e-02,1.799973068657028698e-03,5.150828426740643451e-01,4.694569895510710550e-02,3.019877576563177041e-02,4.407708803256596419e-01,1.686723304814450458e-02,6.903394268646810550e-02,1.854815565232012853e+00,9.310351519145024790e-01,4.539249957311646821e-01,6.627042420930697730e-01,4.115400977431346030e-01,4.572683059350400314e-01,3.651422915163121119e-01,3.804929295936100853e-01,3.696968727151677125e-01,3.082274950171127736e-01,4.320930953348328107e-01,3.614212957145292449e-01,3.843753380088273941e-01,2.977698883046846906e-02,2.133468555477099904e-02,4.138429133246587788e-02,6.528891713411777431e-02,6.855158382998989552e-02,3.109478898479229800e-02,1.992094983789128443e-02,2.474425685542350900e-03,3.788502613412507002e-03,1.086323344886361286e-02,1.558319932624415913e-02,1.748317592491548111e-02,1.893902898970360738e-02
1.015455769568526512e-01,1.626939295081685204e-03,3.030414420744405035e+00,1.704366220670087972e-01,1.786660361650764250e-01,7.523490574888976878e-01,2.054957028545043723e-02,1.477079796264855749e-01,-3.049514008030532253e+01,1.858559381896925933e+00,-1.333831664208498524e-01,-6.254817589924037691e-01,-6.910913399785720834e-01,2.608937538401844281e-01,-2.377810760951051816e-01,-3.786718355990980611e-01,-4.097330760101964287e-01,-5.083283900381048159e-01,5.013875720555075605e-02,-8.335718342397994279e-03,-3.141593398678877574e-02,5.462887612996807432e-03,3.351502748149206342e-03,1.713821609892078254e-02,3.535463182729419590e-02,2.693252286953099622e-02,3.002118601768374861e-02,3.092919821277561807e-02,6.054197606294717433e-03,5.403601909650012497e-03,6.961174643396458167e-03,6.332397199013424689e-03,3.218850292483368784e-03,2.786652124705318173e-02,1.013082269221981385e-01,1.894186131866341374e-03,3.902186112382398098e-01,7.341442653363063064e-02,2.560200388816506051e-02,9.002903510190817249e-01,2.883219880260985343e-02,1.728404418721058156e-01,2.821450611003126330e+00,8.780495279086241167e-01,7.048407883513638783e-01,4.885429179758892237e-01,4.951534328365121418e-01,5.025064840261319610e-01,3.475218189984639050e-01,3.820766353103048907e-01,3.997197901559564892e-01,3.988096375694073492e-01,4.030826616188691869e-01,4.346807419207354140e-01,3.511964261808401822e-01,7.398152329372510889e-03,3.847268973409027036e-03,3.040849281894045242e-02,6.097995424887674848e-02,5.638525977368719078e-02,5.848443511312736987e-02,5.290490928932795045e-02,1.277489411128702318e-02,7.099830557518729650e-03,1.679252284712807672e-02,1.155179576312268495e-02,4.922341607706340327e-03,2.317256144128278586e-02
4.248873016802295205e-02,8.588418997805035218e-03,2.985742919293795428e+00,1.169734554919676095e-01,1.729884506678542322e-01,1.675321620019014079e-01,2.232585731106111540e-02,5.292430185586322750e-02,-2.834361130348834479e+01,2.832325575867623346e+00,-4.578825507500720593e-01,-7.406647055639326016e-01,-4.925176366535111705e-01,-5.990724722991887068e-03,-5.976405327239896204e-02,-4.068962560751172020e-01,-2.620739451679573451e-01,-5.024597527637947314e-01,-2.231078363318795832e-01,-2.990467433235824979e-01,-3.163098376376380361e-01,1.691031186063143843e-02,1.698475950536494986e-02,3.021094111981056235e-02,5.920554946667648533e-02,2.163777680808520384e-02,2.708441800405765598e-02,2.338571008576306037e-02,1.280653180642114981e-02,6.621636345446854470e-03,2.513534137832751716e-03,3.610916631263183258e-03,4.842084052604301095e-03,3.437303454805552827e-02,3.922865966152894873e-02,1.526989634045137698e-02,3.684710116798718960e-01,4.344482640366863213e-02,3.119067173940025944e-02,2.626916072848466399e-01,1.472652833932437504e-02,6.378935252771524012e-02,2.515461881011416878e+00,9.490821175919686992e-01,9.583991897198971266e-01,4.133767601983296403e-01,3.118482326545360950e-01,5.982032057074909703e-01,3.376028305028698218e-01,2.934098662547408032e-01,2.987750001803894384e-01,3.493021745445345494e-01,3.635830657247849373e-01,3.581862350189151112e-01,4.601618534324745657e-01,2.768983804451110795e-02,3.637272910956257377e-02,4.790967705854354969e-02,8.350684957172221923e-02,3.073031218278165361e-02,4.253864259255521474e-02,3.250902184432761383e-02,2.777318530754319115e-02,1.511548764158264502e-02,2.951433163715678869e-03,3.365692340668061024e-03,6.393573393858245114e-03,1.894514662222275894e-02
5.523681283297231931e-02,1.587566273714058687e-03,3.091893815483229613e+00,1.335969527143618385e-01,1.761400414457824637e-01,2.913844131821390904e-01,1.759669779611281251e-02,6.685791230021660703e-02,-2.914328124773080830e+01,2.536159399820403060e+00,-2.922118322318420502e-01,-6.629602266229770446e-01,-6.734095054275699432e-01,2.075606147041421379e-01,-1.596559046903255064e-02,-2.705291690432060081e-01,-3.524309013165713989e-01,-2.828750843807715798e-01,-3.906718576696516232e-01,-4.557295322568128415e-01,-4.190233856133447898e-01,2.650504856340550261e-02,2.575737648376370814e-02,5.180525762097261400e-02,1.852855014855057242e-02,1.855291649482181809e-02,2.206192449072517589e-02,1.193837041873036832e-02,9.144528036011522615e-03,4.596515729432059695e-03,4.322896060561531167e-03,7.955809994549508171e-03,1.124000446173824622e-02,2.845726582201620405e-02,6.604420138750170810e-02,1.419697972730777583e-03,2.476681452549618356e-01,5.548892077597680772e-02,3.028714000435438550e-02,4.873993863769535695e-01,1.441605781521960832e-02,1.100328164127412633e-01,1.866644943067755857e+00,7.540852850268363605e-01,8.284398653550546499e-01,5.938468396873605171e-01,4.101291951449279605e-01,5.008182359298082309e-01,4.220367534421352596e-01,2.935645734650048078e-01,2.782726142852656737e-01,3.669932723327868906e-01,3.105933243416630907e-01,4.474857028386482471e-01,3.927444364339906513e-01,3.771132199793873763e-02,4.174151850250296114e-02,5.729288997349422929e-02,2.713927869155512845e-02,3.158609747014266833e-02,3.834314526534162576e-02,1.533686026750372827e-02,2.114787548356580893e-02,7.422924275413511457e-03,5.102608353760476438e-03,1.176592855495329527e-02,1.846115648544761553e-02,1.533971003802173626e-02
6.524793630349511042e-02,2.051385623027223316e-03,3.063960996085509869e+00,1.375677690812263099e-01,1.744388223227266721e-01,3.707619026893843595e-01,1.360771317931852228e-02,8.620689655172414367e-02,-2.906643018399121203e+01,2.510796596105413059e+00,6.644626944395679025e-02,-8.054478109752712944e-01,-6.051822408182991886e-01,7.099753597575338138e-02,-1.546260022010172985e-01,-2.358203301652156414e-01,-4.302481072179206167e-01,-6.037257374653953734e-01,-3.041623155905734954e-01,-2.955831280736430644e-01,6.421181468543607322e-03,7.966251457916087575e-03,7.347992709281444580e-03,2.500177917294309216e-02,5.993691445803393109e-02,6.429662905831404207e-02,2.447553373709573238e-02,8.218961970295538683e-03,1.785870880138912004e-03,2.985919437535221668e-03,3.031482982522652053e-03,7.255827038657865387e-03,9.077119232434413543e-03,3.343252567636105510e-02,7.865472721783037247e-02,1.954461454028552821e-03,3.288787685338644962e-01,6.248519645604062867e-02,3.014334637749921039e-02,5.909910843291048543e-01,9.564499316432287235e-03,1.311151229726630341e-01,1.846601753571414761e+00,9.167954167905686402e-01,6.201914646088761973e-01,6.772138793380774180e-01,3.337569377402739290e-01,5.655140553084624377e-01,2.908936302862865086e-01,2.543887675165453777e-01,3.331929718623852787e-01,3.978210262590834989e-01,2.492911648480278242e-01,4.068922570053894461e-01,3.672287707950676605e-01,1.048145603155150977e-02,1.436642007633161938e-02,2.787562451998691626e-02,6.527188229383765194e-02,7.499781124514444397e-02,3.371377051312291623e-02,8.066871118282008951e-03,3.660318392770269078e-03,3.049868647471476457e-03,3.187976710642888636e-03,9.283870582843226429e-03,2.287269885091310767e-02,1.866465166363890510e-02
7.124875592763889320e-02,1.581713924136023781e-03,3.078292960866019889e+00,1.301657810971787732e-01,1.576397465427279154e-01,4.935208490504305878e-01,1.413218110905283161e-02,9.648147063989227779e-02,-2.899384479743430276e+01,2.100199973339734960e+00,-4.732497844669116827e-01,-4.443383236689781302e-01,-6.438355854629423947e-01,5.395533632692540715e-01,-1.592124841875582064e-01,-1.324101346058330075e-01,-2.641653691690626915e-01,-3.208711729871773777e-01,-2.568975000528699870e-01,-6.239225547440930830e-01,-5.580953227177747333e-01,1.982311264859930658e-02,3.022036528965994090e-02,4.452294995885375944e-02,2.751370877978633750e-02,8.781826551249085830e-03,4.430802979354701680e-03,1.975273495474816343e-02,1.853630199797067293e-02,1.020639143756817135e-02,1.667760505115582943e-03,3.709495072979670204e-03,5.318811238732173464e-03,2.525306270102412043e-02,6.438144748025186048e-02,1.379765193630063183e-03,3.401895565583391567e-01,5.178985078124729441e-02,2.062532729741560489e-02,6.586312030512987414e-01,1.105284263052234116e-02,1.005844727952701079e-01,1.756311312748468190e+00,8.323304661059842680e-01,8.330232415670784096e-01,5.147103146338668500e-01,2.993751423950589685e-01,5.350444616942945375e-01,4.235350962457634649e-01,3.610748737914778461e-01,2.939840450530168958e-01,3.739896498715080675e-01,2.970907484199276638e-01,2.768569722484531814e-01,3.579579016078577869e-01,1.899938981928508616e-02,3.221747578166374304e-02,3.931409180292676220e-02,5.753890236579197598e-02,1.478824092176504908e-02,6.512214967559052520e-03,3.711994358247726333e-02,3.282638627412710897e-02,1.910165034351595306e-02,1.279199633950014190e-03,5.315015152221303461e-03,1.744224077242977067e-02,1.666437482675484083e-02
8.009007192310278744e-02,1.543099302255686442e-03,3.009137324932699808e+00,1.472136961430823843e-01,1.692730191892445613e-01,5.286471726405581606e-01,1.237261767043763838e-02,1.030113598171674139e-01,-2.928841374608141734e+01,2.165412563444595317e+00,1.521298998263553859e-01,-5.874926371021562677e-01,-7.377135529508102030e-01,2.214061424875657935e-01,4.601107554519717584e-03,-1.594936082334948435e-01,-2.103895060081996948e-01,-5.274282204795571749e-01,-3.774782069496097625e-01,-4.112130058389702469e-01,-3.188592717587480085e-01,8.758932794593094970e-03,2.360518524763842094e-02,4.035149558950047732e-02,8.215970360924965132e-02,1.113948903159949974e-02,5.064694023715963882e-03,4.392965126000513386e-03,2.618646163342381802e-03,9.457318822681977377e-03,2.123480254022331454e-03,4.452343454252809078e-03,1.784714207783763898e-03,2.988531428996993658e-02,7.740407944830819675e-02,1.281478451271800267e-03,5.485403701226266859e-01,5.890572672213391370e-02,3.082438986121827443e-02,6.776465068423465077e-01,1.008620914229265558e-02,1.280558937149606502e-01,2.031665112587429878e+00,8.306308352328013456e-01,7.391126812679912339e-01,4.457134594165237940e-01,3.881312750844482795e-01,3.317121538701988670e-01,3.318812676643905224e-01,3.602212450852257941e-01,2.948137134250115587e-01,2.520855869288955442e-01,4.121448602276248652e-01,2.836959319988217598e-01,3.368657778197210462e-01,6.853262946859183663e-03,3.654999029649274450e-02,2.435093472559507130e-02,8.907623743270941252e-02,1.618454021892912903e-02,5.224000035669238741e-03,3.967107052135130513e-03,4.420923237387240287e-03,2.054864405534024066e-02,2.325319916088670370e-03,4.220343902731300834e-03,2.555361703346462586e-03,2.133185927118870853e-02
